"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Name Basiswert 1","Name Basiswert 2"
"Ärztedichte","Kinderheilkunde","2011","06 Sendling","828","4968","6","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","07 Sendling - Westpark","1810","7240","4","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","08 Schwanthalerhöhe","1995","3990","2","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","09 Neuhausen - Nymphenburg","1212.7","12127","10","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","10 Moosach","1231.8","7391","6","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","11 Milbertshofen - Am Hart","3613","10839","3","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","12 Schwabing - Freimann","668.2","8687","13","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","13 Bogenhausen","1647.9","11535","7","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","14 Berg am Laim","2976","5952","2","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","15 Trudering - Riem","3435.3","13741","4","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","16 Ramersdorf - Perlach","1937.1","17434","9","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","17 Obergiesing - Fasangarten","726.1","6535","9","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","18 Untergiesing - Harlaching","1321.2","6606","5","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","1007.3","12087","12","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","20 Hadern","1464","7320","5","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","21 Pasing - Obermenzing","1132.5","11325","10","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","22 Aubing - Lochhausen - Langwied","1739.8","6959","4","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","23 Allach - Untermenzing","5129","5129","1","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","24 Feldmoching - Hasenbergl","3374.7","10124","3","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2011","25 Laim","1611","6444","4","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","Stadt München","1479.4","198242","134","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","01 Altstadt - Lehel","504.5","2018","4","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","02 Ludwigsvorstadt - Isarvorstadt","4980","4980","1","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","03 Maxvorstadt","4185","4185","1","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","04 Schwabing - West","1762.5","7050","4","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","05 Au - Haidhausen","1437.4","7187","5","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","06 Sendling","836.7","5020","6","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","07 Sendling - Westpark","1766","7064","4","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","08 Schwanthalerhöhe","1961.5","3923","2","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","09 Neuhausen - Nymphenburg","1153.3","11533","10","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","10 Moosach","1059.1","7414","7","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","11 Milbertshofen - Am Hart","5372.5","10745","2","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","12 Schwabing - Freimann","641.8","8343","13","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","13 Bogenhausen","2276.2","11381","5","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","14 Berg am Laim","2908","5816","2","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","15 Trudering - Riem","3310.8","13243","4","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","16 Ramersdorf - Perlach","1939.1","17452","9","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","17 Obergiesing - Fasangarten","709.7","6387","9","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","18 Untergiesing - Harlaching","1275.6","6378","5","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","973.8","11685","12","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","20 Hadern","1458","7290","5","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","21 Pasing - Obermenzing","994","10934","11","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","22 Aubing - Lochhausen - Langwied","1687.8","6751","4","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","23 Allach - Untermenzing","5067","5067","1","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","24 Feldmoching - Hasenbergl","3357.7","10073","3","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Kinderheilkunde","2010","25 Laim","1264.6","6323","5","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde"
"Ärztedichte","Orthopädie","2019","Stadt München","6872.4","1560042","227","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","01 Altstadt - Lehel","640.2","21126","33","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","02 Ludwigsvorstadt - Isarvorstadt","2733.3","51933","19","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","03 Maxvorstadt","3239.6","51834","16","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","04 Schwabing - West","9847.9","68935","7","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","05 Au - Haidhausen","5604.9","61654","11","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","06 Sendling","2750.4","41256","15","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","07 Sendling - Westpark","15124.5","60498","4","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","08 Schwanthalerhöhe","14805.5","29611","2","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","09 Neuhausen - Nymphenburg","3854.4","100213","26","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","10 Moosach","18290.7","54872","3","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","11 Milbertshofen - Am Hart","76559","76559","1","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","12 Schwabing - Freimann","4626.9","78657","17","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","13 Bogenhausen","5001.4","90025","18","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","14 Berg am Laim","88","47000","0","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","15 Trudering - Riem","10497","73479","7","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","16 Ramersdorf - Perlach","29479.5","117918","4","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","17 Obergiesing - Fasangarten","9083","54498","6","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","18 Untergiesing - Harlaching","5915.9","53243","9","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","9768.9","97689","10","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","20 Hadern","10033","50165","5","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","21 Pasing - Obermenzing","12724.7","76348","6","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","22 Aubing - Lochhausen - Langwied","49072","49072","1","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","23 Allach - Untermenzing","34277","34277","1","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","24 Feldmoching - Hasenbergl","62069","62069","1","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2019","25 Laim","11422.2","57111","5","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","Stadt München","7173.1","1542211","215","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","01 Altstadt - Lehel","639.4","21100","33","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","02 Ludwigsvorstadt - Isarvorstadt","2718.1","51644","19","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","03 Maxvorstadt","3671.6","51402","14","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","04 Schwabing - West","9789.6","68527","7","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","05 Au - Haidhausen","7669.5","61356","8","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","06 Sendling","2732.2","40983","15","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","07 Sendling - Westpark","14910.8","59643","4","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","08 Schwanthalerhöhe","9914.3","29743","3","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","09 Neuhausen - Nymphenburg","4117.3","98814","24","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","10 Moosach","18074.3","54223","3","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","11 Milbertshofen - Am Hart","75094","75094","1","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","12 Schwabing - Freimann","4584.5","77936","17","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","13 Bogenhausen","4886.1","87950","18","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","14 Berg am Laim","88","46098","0","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","15 Trudering - Riem","12201","73206","6","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","16 Ramersdorf - Perlach","29081.8","116327","4","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","17 Obergiesing - Fasangarten","9042.7","54256","6","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","18 Untergiesing - Harlaching","8864","53184","6","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","12089.3","96714","8","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","20 Hadern","9979.6","49898","5","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","21 Pasing - Obermenzing","12437.5","74625","6","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","22 Aubing - Lochhausen - Langwied","47813","47813","1","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","23 Allach - Untermenzing","33355","33355","1","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","24 Feldmoching - Hasenbergl","61774","61774","1","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2018","25 Laim","11309.2","56546","5","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","Stadt München","7164.6","1526056","213","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","01 Altstadt - Lehel","615.5","20926","34","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","02 Ludwigsvorstadt - Isarvorstadt","2717.5","51632","19","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","03 Maxvorstadt","4275.9","51311","12","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","04 Schwabing - West","9752.1","68265","7","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","05 Au - Haidhausen","8705.3","60937","7","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","06 Sendling","2905.9","40682","14","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","07 Sendling - Westpark","14846.5","59386","4","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","08 Schwanthalerhöhe","9845","29535","3","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","09 Neuhausen - Nymphenburg","3648.9","98520","27","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","10 Moosach","13415.5","53662","4","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","11 Milbertshofen - Am Hart","37365.5","74731","2","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","12 Schwabing - Freimann","4241.2","76341","18","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","13 Bogenhausen","5731.4","85971","15","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","14 Berg am Laim","88","45582","0","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","15 Trudering - Riem","14401.2","72006","5","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","16 Ramersdorf - Perlach","28619.5","114478","4","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","17 Obergiesing - Fasangarten","10787.4","53937","5","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","18 Untergiesing - Harlaching","7514.3","52600","7","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","15925.7","95554","6","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","20 Hadern","9925.2","49626","5","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","21 Pasing - Obermenzing","12349.7","74098","6","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
"Ärztedichte","Orthopädie","2017","22 Aubing - Lochhausen - Langwied","23192.5","46385","2","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Orthopädie"
